2026-04-13	2604.08510
2026-04-13	2604.08516
2026-04-13	2604.08519
2026-04-13	2604.08524
2026-04-13	2604.08526
2026-04-13	2604.08536
2026-04-13	2604.08538
2026-04-13	2604.08539
2026-04-13	2604.08540
2026-04-13	2604.08541
2026-04-13	2604.08543
2026-04-13	2604.08544
2026-04-13	2604.08545
2026-04-13	2604.08546
2026-04-13	2604.08547
2026-04-13	2604.08548
2026-04-14	2604.09057
2026-04-14	2604.09076
2026-04-14	2604.09107
2026-04-14	2604.09114
2026-04-14	2604.09130
2026-04-14	2604.09155
2026-04-14	2604.09168
2026-04-14	2604.09173
2026-04-14	2604.09174
2026-04-14	2604.09181
2026-04-14	2604.09195
2026-04-14	2604.09200
2026-04-14	2604.09201
2026-04-14	2604.09213
2026-04-14	2604.09222
2026-04-14	2604.09227
2026-04-14	2604.09237
2026-04-14	2604.09249
2026-04-14	2604.09265
2026-04-14	2604.09276
2026-04-14	2604.09280
2026-04-14	2604.09309
2026-04-14	2604.09330
2026-04-14	2604.09364
2026-04-14	2604.09386
2026-04-14	2604.09405
2026-04-14	2604.09408
2026-04-14	2604.09415
2026-04-14	2604.09419
2026-04-14	2604.09426
2026-04-14	2604.09429
2026-04-14	2604.09434
2026-04-14	2604.09436
2026-04-14	2604.09445
2026-04-14	2604.09450
2026-04-14	2604.09459
2026-04-14	2604.09470
2026-04-14	2604.09473
2026-04-14	2604.09474
2026-04-14	2604.09480
2026-04-14	2604.09482
2026-04-14	2604.09489
2026-04-14	2604.09492
2026-04-14	2604.09494
2026-04-14	2604.09497
2026-04-14	2604.09511
2026-04-14	2604.09514
2026-04-14	2604.09517
2026-04-14	2604.09521
2026-04-14	2604.09523
2026-04-14	2604.09527
2026-04-14	2604.09529
2026-04-14	2604.09537
2026-04-14	2604.09541
2026-04-14	2604.09543
2026-04-14	2604.09544
2026-04-14	2604.09547
2026-04-15	2604.12481
2026-04-15	2604.12525
2026-04-15	2604.12551
2026-04-15	2604.12559
2026-04-15	2604.12565
2026-04-15	2604.12575
2026-04-15	2604.12599
2026-04-15	2604.12610
2026-04-15	2604.12616
2026-04-15	2604.12617
2026-04-15	2604.12630
2026-04-15	2604.12652
2026-04-15	2604.12666
2026-04-15	2604.12668
2026-04-15	2604.12673
2026-04-15	2604.12700
2026-04-15	2604.12715
2026-04-15	2604.12748
2026-04-15	2604.12762
2026-04-15	2604.12766
2026-04-15	2604.12768
2026-04-15	2604.12770
2026-04-15	2604.12803
2026-04-15	2604.12827
2026-04-15	2604.12856
2026-04-15	2604.12865
2026-04-15	2604.12887
2026-04-15	2604.12890
2026-04-15	2604.12896
2026-04-15	2604.12898
2026-04-15	2604.12902
2026-04-15	2604.12904
2026-04-15	2604.12911
2026-04-15	2604.12919
2026-04-15	2604.12923
2026-04-15	2604.12928
2026-04-15	2604.12933
2026-04-15	2604.12941
2026-04-15	2604.12946
2026-04-15	2604.12948
2026-04-15	2604.12951
2026-04-15	2604.12952
2026-04-15	2604.12965
2026-04-15	2604.12967
2026-04-15	2604.12969
2026-04-15	2604.12973
2026-04-15	2604.13006
2026-04-15	2604.13010
2026-04-15	2604.13016
2026-04-15	2604.13018
2026-04-15	2604.13023
2026-04-15	2604.13024
2026-04-15	2604.13028
2026-04-15	2604.13030
2026-04-15	2604.13034
2026-04-15	2604.13036
2026-04-16	2604.12461
2026-04-16	2604.12474
2026-04-16	2604.12477
2026-04-16	2604.12491
2026-04-16	2604.12497
2026-04-16	2604.12498
2026-04-16	2604.12503
2026-04-16	2604.12506
2026-04-16	2604.12508
2026-04-16	2604.12509
2026-04-16	2604.12537
2026-04-16	2604.12573
2026-04-16	2604.12582
2026-04-16	2604.12596
2026-04-16	2604.12626
2026-04-16	2604.12632
2026-04-16	2604.12633
2026-04-16	2604.12647
2026-04-16	2604.12648
2026-04-16	2604.12650
2026-04-16	2604.12659
2026-04-16	2604.12663
2026-04-16	2604.12683
2026-04-16	2604.12709
2026-04-16	2604.12717
2026-04-16	2604.12725
2026-04-16	2604.12735
2026-04-16	2604.12737
2026-04-16	2604.12767
2026-04-16	2604.12772
2026-04-16	2604.12776
2026-04-16	2604.12778
2026-04-16	2604.12781
2026-04-16	2604.12782
2026-04-16	2604.12798
2026-04-17	2604.14790
2026-04-17	2604.14799
2026-04-17	2604.14806
2026-04-17	2604.14825
2026-04-17	2604.14833
2026-04-17	2604.14843
2026-04-17	2604.14853
2026-04-17	2604.14866
2026-04-17	2604.14878
2026-04-17	2604.14888
2026-04-17	2604.14895
2026-04-17	2604.14910
2026-04-17	2604.14934
2026-04-17	2604.14951
2026-04-17	2604.14953
2026-04-17	2604.14967
2026-04-17	2604.14989
2026-04-17	2604.15001
2026-04-17	2604.15003
2026-04-17	2604.15033
2026-04-17	2604.15039
2026-04-17	2604.15047
2026-04-17	2604.15082
2026-04-17	2604.15086
2026-04-17	2604.15088
2026-04-17	2604.15093
2026-04-17	2604.15096
2026-04-17	2604.15101
2026-04-17	2604.15115
2026-04-17	2604.15127
2026-04-17	2604.15128
2026-04-17	2604.15134
2026-04-17	2604.15145
2026-04-17	2604.15149
2026-04-17	2604.15167
2026-04-17	2604.15171
2026-04-17	2604.15180
2026-04-17	2604.15186
2026-04-17	2604.15188
2026-04-17	2604.15203
2026-04-17	2604.15210
2026-04-17	2604.15214
2026-04-17	2604.15224
2026-04-17	2604.15231
2026-04-17	2604.15238
2026-04-17	2604.15239
2026-04-17	2604.15259
2026-04-17	2604.15267
2026-04-17	2604.15299
2026-04-17	2604.15310
2026-04-17	2604.15311
2026-04-18	2604.14779
2026-04-18	2604.14785
2026-04-18	2604.14786
2026-04-18	2604.14787
2026-04-18	2604.14829
2026-04-18	2604.14839
2026-04-18	2604.14865
2026-04-18	2604.14877
2026-04-18	2604.14886
2026-04-18	2604.14892
2026-04-18	2604.14920
2026-04-18	2604.14927
2026-04-18	2604.14932
2026-04-18	2604.14941
2026-04-18	2604.14944
2026-04-18	2604.14969
2026-04-18	2604.14970
2026-04-18	2604.14972
2026-04-18	2604.14980
2026-04-18	2604.14993
2026-04-18	2604.15009
2026-04-18	2604.15027
2026-04-18	2604.15069
2026-04-18	2604.15075
2026-04-18	2604.15124
2026-04-18	2604.15140
2026-04-18	2604.15166
2026-04-18	2604.15190
2026-04-18	2604.15237
2026-04-18	2604.15244
2026-04-18	2604.15269
2026-04-18	2604.15271
2026-04-18	2604.15272
2026-04-18	2604.15279
2026-04-18	2604.15280
2026-04-18	2604.15281
2026-04-18	2604.15301
2026-04-19	2604.14773
2026-04-19	2604.14782
2026-04-19	2604.14800
2026-04-19	2604.14808
2026-04-19	2604.14847
2026-04-19	2604.14856
2026-04-19	2604.14907
2026-04-19	2604.14987
2026-04-19	2604.14991
2026-04-19	2604.15010
2026-04-19	2604.15016
2026-04-19	2604.15063
2026-04-19	2604.15090
2026-04-19	2604.15173
2026-04-19	2604.15181
2026-04-19	2604.15201
2026-04-19	2604.15222
2026-04-19	2604.15233
2026-04-19	2604.15236
2026-04-19	2604.15284
2026-04-19	2604.15294
2026-04-19	2604.15302
2026-04-19	2604.15306
2026-04-19	2604.15308
2026-04-19	2604.15309
2026-04-19	2604.15312
2026-04-20	2604.14788
2026-04-20	2604.14838
2026-04-20	2604.14860
2026-04-20	2604.14879
2026-04-20	2604.14889
2026-04-20	2604.14898
2026-04-20	2604.14914
2026-04-20	2604.14922
2026-04-20	2604.14928
2026-04-20	2604.14956
2026-04-20	2604.14973
2026-04-20	2604.15022
2026-04-20	2604.15034
2026-04-20	2604.15037
2026-04-20	2604.15059
2026-04-20	2604.15065
2026-04-20	2604.15078
2026-04-20	2604.15097
2026-04-20	2604.15107
2026-04-20	2604.15109
2026-04-20	2604.15739
2026-04-20	2604.15750
2026-04-20	2604.15751
2026-04-20	2604.15760
2026-04-20	2604.15762
2026-04-20	2604.15768
2026-04-20	2604.15769
2026-04-20	2604.15771
2026-04-20	2604.15776
2026-04-20	2604.15779
2026-04-20	2604.15802
2026-04-20	2604.15804
2026-04-20	2604.15808
2026-04-20	2604.15821
2026-04-20	2604.15827
2026-04-20	2604.15829
2026-04-20	2604.15839
2026-04-20	2604.15866
2026-04-20	2604.15877
2026-04-20	2604.15911
2026-04-20	2604.15937
2026-04-20	2604.15945
2026-04-20	2604.15948
2026-04-20	2604.15967
2026-04-20	2604.15990
2026-04-20	2604.15994
2026-04-20	2604.16004
2026-04-20	2604.16021
2026-04-20	2604.16044
2026-04-20	2604.16054
2026-04-20	2604.16056
2026-04-20	2604.16060
2026-04-20	2604.16067
2026-04-20	2604.16070
2026-04-20	2604.16075
2026-04-20	2604.16079
2026-04-20	2604.16086
2026-04-20	2604.16097
2026-04-20	2604.16112
2026-04-20	2604.16116
2026-04-20	2604.16121
2026-04-20	2604.16170
2026-04-20	2604.16172
2026-04-20	2604.16175
2026-04-20	2604.16201
2026-04-20	2604.16205
2026-04-20	2604.16238
2026-04-20	2604.16242
2026-04-20	2604.16256
2026-04-20	2604.16272
2026-04-20	2604.16275
2026-04-20	2604.16282
2026-04-21	2604.15732
2026-04-21	2604.15735
2026-04-21	2604.15764
2026-04-21	2604.15774
2026-04-21	2604.15788
2026-04-21	2604.15823
2026-04-21	2604.15840
2026-04-21	2604.15847
2026-04-21	2604.15862
2026-04-21	2604.15871
2026-04-21	2604.15875
2026-04-21	2604.15882
2026-04-21	2604.15893
2026-04-21	2604.15916
2026-04-21	2604.15917
2026-04-21	2604.15958
2026-04-21	2604.15972
2026-04-21	2604.15979
2026-04-21	2604.15998
2026-04-21	2604.16009
2026-04-21	2604.16015
2026-04-21	2604.16022
2026-04-21	2604.16027
2026-04-21	2604.16052
2026-04-21	2604.16053
2026-04-21	2604.16081
2026-04-21	2604.16090
2026-04-21	2604.16099
2026-04-21	2604.16111
2026-04-21	2604.16115
2026-04-21	2604.16145
2026-04-21	2604.16197
2026-04-21	2604.16214
2026-04-21	2604.16235
2026-04-21	2604.16241
2026-04-21	2604.16243
2026-04-21	2604.16247
2026-04-21	2604.16264
2026-04-21	2604.16279
2026-04-21	2604.16286
2026-04-21	2604.16298
2026-04-21	2604.16299
2026-04-22	2604.18117
2026-04-22	2604.18120
2026-04-22	2604.18122
2026-04-22	2604.18145
2026-04-22	2604.18164
2026-04-22	2604.18167
2026-04-22	2604.18168
2026-04-22	2604.18179
2026-04-22	2604.18187
2026-04-22	2604.18194
2026-04-22	2604.18203
2026-04-22	2604.18215
2026-04-22	2604.18237
2026-04-22	2604.18249
2026-04-22	2604.18258
2026-04-22	2604.18267
2026-04-22	2604.18274
2026-04-22	2604.18276
2026-04-22	2604.18311
2026-04-22	2604.18320
2026-04-22	2604.18326
2026-04-22	2604.18348
2026-04-22	2604.18351
2026-04-22	2604.18364
2026-04-22	2604.18367
2026-04-22	2604.18373
2026-04-22	2604.18375
2026-04-22	2604.18376
2026-04-22	2604.18418
2026-04-22	2604.18423
2026-04-22	2604.18424
2026-04-22	2604.18450
2026-04-22	2604.18459
2026-04-22	2604.18463
2026-04-22	2604.18467
2026-04-22	2604.18468
2026-04-22	2604.18471
2026-04-22	2604.18478
2026-04-22	2604.18481
2026-04-22	2604.18484
2026-04-22	2604.18486
2026-04-22	2604.18490
2026-04-22	2604.18491
2026-04-22	2604.18507
2026-04-22	2604.18508
2026-04-22	2604.18510
2026-04-22	2604.18512
2026-04-22	2604.18518
2026-04-22	2604.18529
2026-04-22	2604.18537
2026-04-22	2604.18543
2026-04-22	2604.18547
2026-04-22	2604.18556
2026-04-22	2604.18564
2026-04-22	2604.18570
2026-04-22	2604.18575
2026-04-23	2604.19269
2026-04-23	2604.19275
2026-04-23	2604.19286
2026-04-23	2604.19292
2026-04-23	2604.19300
2026-04-23	2604.19337
2026-04-23	2604.19341
2026-04-23	2604.19363
2026-04-23	2604.19383
2026-04-23	2604.19386
2026-04-23	2604.19405
2026-04-23	2604.19412
2026-04-23	2604.19431
2026-04-23	2604.19440
2026-04-23	2604.19444
2026-04-23	2604.19457
2026-04-23	2604.19473
2026-04-23	2604.19485
2026-04-23	2604.19494
2026-04-23	2604.19502
2026-04-23	2604.19509
2026-04-23	2604.19514
2026-04-23	2604.19516
2026-04-23	2604.19541
2026-04-23	2604.19550
2026-04-23	2604.19567
2026-04-23	2604.19592
2026-04-23	2604.19606
2026-04-23	2604.19636
2026-04-23	2604.19642
2026-04-23	2604.19654
2026-04-23	2604.19657
2026-04-23	2604.19663
2026-04-23	2604.19664
2026-04-23	2604.19670
2026-04-23	2604.19673
2026-04-23	2604.19677
2026-04-23	2604.19679
2026-04-23	2604.19685
2026-04-23	2604.19699
2026-04-23	2604.19702
2026-04-23	2604.19710
2026-04-23	2604.19712
2026-04-23	2604.19716
2026-04-23	2604.19720
2026-04-23	2604.19724
2026-04-23	2604.19730
2026-04-23	2604.19734
2026-04-23	2604.19736
2026-04-23	2604.19740
2026-04-23	2604.19741
2026-04-23	2604.19747
2026-04-23	2604.19748
2026-04-24	2604.20289
2026-04-24	2604.20319
2026-04-24	2604.20350
2026-04-24	2604.20354
2026-04-24	2604.20382
2026-04-24	2604.20395
2026-04-24	2604.20401
2026-04-24	2604.20410
2026-04-24	2604.20421
2026-04-24	2604.20470
2026-04-24	2604.20486
2026-04-24	2604.20490
2026-04-24	2604.20496
2026-04-24	2604.20503
2026-04-24	2604.20535
2026-04-24	2604.20544
2026-04-24	2604.20570
2026-04-24	2604.20596
2026-04-24	2604.20598
2026-04-24	2604.20599
2026-04-24	2604.20639
2026-04-24	2604.20652
2026-04-24	2604.20658
2026-04-24	2604.20665
2026-04-24	2604.20682
2026-04-24	2604.20704
2026-04-24	2604.20711
2026-04-24	2604.20714
2026-04-24	2604.20720
2026-04-24	2604.20730
2026-04-24	2604.20732
2026-04-24	2604.20735
2026-04-24	2604.20744
2026-04-24	2604.20745
2026-04-24	2604.20755
2026-04-24	2604.20763
2026-04-24	2604.20779
2026-04-24	2604.20784
2026-04-24	2604.20789
2026-04-24	2604.20796
2026-04-24	2604.20797
2026-04-24	2604.20800
2026-04-24	2604.20816
2026-04-24	2604.20817
2026-04-24	2604.20819
2026-04-24	2604.20822
2026-04-24	2604.20824
2026-04-24	2604.20825
2026-04-24	2604.20841
2026-04-24	2604.20842
2026-04-25	2604.21346
2026-04-25	2604.21361
2026-04-25	2604.21362
2026-04-25	2604.21380
2026-04-25	2604.21395
2026-04-25	2604.21399
2026-04-25	2604.21409
2026-04-25	2604.21428
2026-04-25	2604.21481
2026-04-25	2604.21483
2026-04-25	2604.21495
2026-04-25	2604.21508
2026-04-25	2604.21511
2026-04-25	2604.21523
2026-04-25	2604.21536
2026-04-25	2604.21537
2026-04-25	2604.21564
2026-04-25	2604.21566
2026-04-25	2604.21593
2026-04-25	2604.21598
2026-04-25	2604.21611
2026-04-25	2604.21657
2026-04-25	2604.21668
2026-04-25	2604.21686
2026-04-25	2604.21689
2026-04-25	2604.21706
2026-04-25	2604.21750
2026-04-25	2604.21766
2026-04-25	2604.21776
2026-04-25	2604.21794
2026-04-25	2604.21809
2026-04-25	2604.21814
2026-04-25	2604.21836
2026-04-25	2604.21840
2026-04-25	2604.21873
2026-04-25	2604.21889
2026-04-25	2604.21890
2026-04-25	2604.21894
2026-04-25	2604.21897
2026-04-25	2604.21903
2026-04-25	2604.21909
2026-04-25	2604.21910
2026-04-25	2604.21911
2026-04-25	2604.21915
2026-04-25	2604.21916
2026-04-25	2604.21921
2026-04-25	2604.21923
2026-04-25	2604.21926
2026-04-25	2604.21930
2026-04-25	2604.21931
2026-04-26	2604.21375
2026-04-26	2604.21391
2026-04-26	2604.21396
2026-04-26	2604.21430
2026-04-26	2604.21444
2026-04-26	2604.21449
2026-04-26	2604.21453
2026-04-26	2604.21461
2026-04-26	2604.21465
2026-04-26	2604.21479
2026-04-26	2604.21480
2026-04-26	2604.21489
2026-04-26	2604.21517
2026-04-26	2604.21529
2026-04-26	2604.21575
2026-04-26	2604.21592
2026-04-26	2604.21631
2026-04-26	2604.21637
2026-04-26	2604.21645
2026-04-26	2604.21667
2026-04-26	2604.21681
2026-04-26	2604.21724
2026-04-26	2604.21728
2026-04-26	2604.21769
2026-04-26	2604.21782
2026-04-26	2604.21786
2026-04-26	2604.21787
2026-04-26	2604.21816
2026-04-26	2604.21827
2026-04-26	2604.21849
2026-04-26	2604.21854
2026-04-26	2604.21860
2026-04-26	2604.21863
2026-04-26	2604.21871
2026-04-26	2604.21882
2026-04-26	2604.21885
2026-04-26	2604.21905
2026-04-27	2604.21344
2026-04-27	2604.21352
2026-04-27	2604.21360
2026-04-27	2604.21414
2026-04-27	2604.21420
2026-04-27	2604.21446
2026-04-27	2604.21501
2026-04-27	2604.21525
2026-04-27	2604.21534
2026-04-27	2604.21579
2026-04-27	2604.21590
2026-04-27	2604.21595
2026-04-27	2604.21632
2026-04-27	2604.21677
2026-04-27	2604.21691
2026-04-27	2604.21700
2026-04-27	2604.21725
2026-04-27	2604.21748
2026-04-27	2604.21751
2026-04-27	2604.21764
2026-04-27	2604.21765
2026-04-27	2604.21772
2026-04-27	2604.21789
2026-04-27	2604.21801
2026-04-27	2604.21806
2026-04-27	2604.21810
2026-04-27	2604.21879
2026-04-27	2604.21904
2026-04-28	2604.22146
2026-04-28	2604.22153
2026-04-28	2604.22154
2026-04-28	2604.22169
2026-04-28	2604.22192
2026-04-28	2604.22195
2026-04-28	2604.22209
2026-04-28	2604.22212
2026-04-28	2604.22220
2026-04-28	2604.22227
2026-04-28	2604.22228
2026-04-28	2604.22235
2026-04-28	2604.22260
2026-04-28	2604.22269
2026-04-28	2604.22271
2026-04-28	2604.22294
2026-04-28	2604.22302
2026-04-28	2604.22333
2026-04-28	2604.22379
2026-04-28	2604.22409
2026-04-28	2604.22428
2026-04-28	2604.22430
2026-04-28	2604.22446
2026-04-28	2604.22498
2026-04-28	2604.22503
2026-04-28	2604.22504
2026-04-28	2604.22509
2026-04-28	2604.22520
2026-04-28	2604.22539
2026-04-28	2604.22549
2026-04-28	2604.22554
2026-04-28	2604.22562
2026-04-28	2604.22565
2026-04-28	2604.22586
2026-04-28	2604.22603
2026-04-28	2604.22627
2026-04-28	2604.22649
2026-04-28	2604.22657
2026-04-28	2604.22658
2026-04-28	2604.22662
2026-04-28	2604.22678
2026-04-28	2604.22693
2026-04-28	2604.22700
2026-04-28	2604.22709
2026-04-28	2604.22714
2026-04-28	2604.22722
2026-04-28	2604.22730
2026-04-28	2604.22739
2026-04-28	2604.22746
2026-04-28	2604.22748
2026-04-28	2604.22750
2026-04-28	2604.22753
2026-04-29	2604.24146
2026-04-29	2604.24191
2026-04-29	2604.24197
2026-04-29	2604.24219
2026-04-29	2604.24238
2026-04-29	2604.24312
2026-04-29	2604.24326
2026-04-29	2604.24328
2026-04-29	2604.24340
2026-04-29	2604.24351
2026-04-29	2604.24357
2026-04-29	2604.24374
2026-04-29	2604.24376
2026-04-29	2604.24401
2026-04-29	2604.24416
2026-04-29	2604.24459
2026-04-29	2604.24464
2026-04-29	2604.24468
2026-04-29	2604.24470
2026-04-29	2604.24472
2026-04-29	2604.24473
2026-04-29	2604.24479
2026-04-29	2604.24493
2026-04-29	2604.24506
2026-04-29	2604.24515
2026-04-29	2604.24548
2026-04-29	2604.24555
2026-04-29	2604.24559
2026-04-29	2604.24563
2026-04-29	2604.24572
2026-04-29	2604.24575
2026-04-29	2604.24583
2026-04-29	2604.24589
2026-04-29	2604.24608
2026-04-29	2604.24609
2026-04-29	2604.24622
2026-04-29	2604.24623
2026-04-29	2604.24625
2026-04-29	2604.24634
2026-04-29	2604.24645
2026-04-29	2604.24658
2026-04-29	2604.24665
2026-04-29	2604.24678
2026-04-29	2604.24697
2026-04-29	2604.24698
2026-04-29	2604.24700
2026-04-29	2604.24708
2026-04-29	2604.24710
2026-04-29	2604.24715
2026-04-29	2604.24717
2026-04-29	2604.24718
2026-04-29	2604.24749
2026-04-29	2604.24764
2026-04-30	2604.25289
2026-04-30	2604.25295
2026-04-30	2604.25299
2026-04-30	2604.25314
2026-04-30	2604.25349
2026-04-30	2604.25358
2026-04-30	2604.25361
2026-04-30	2604.25370
2026-04-30	2604.25371
2026-04-30	2604.25422
2026-04-30	2604.25423
2026-04-30	2604.25427
2026-04-30	2604.25455
2026-04-30	2604.25467
2026-04-30	2604.25477
2026-04-30	2604.25506
2026-04-30	2604.25530
2026-04-30	2604.25555
2026-04-30	2604.25580
2026-04-30	2604.25584
2026-04-30	2604.25605
2026-04-30	2604.25611
2026-04-30	2604.25612
2026-04-30	2604.25634
2026-04-30	2604.25636
2026-04-30	2604.25646
2026-04-30	2604.25655
2026-04-30	2604.25679
2026-04-30	2604.25683
2026-04-30	2604.25688
2026-04-30	2604.25693
2026-04-30	2604.25707
2026-04-30	2604.25720
2026-04-30	2604.25724
2026-04-30	2604.25777
2026-04-30	2604.25781
2026-04-30	2604.25800
2026-04-30	2604.25806
2026-04-30	2604.25809
2026-04-30	2604.25819
2026-04-30	2604.25834
2026-04-30	2604.25840
2026-04-30	2604.25847
2026-04-30	2604.25848
2026-04-30	2604.25850
2026-04-30	2604.25855
2026-04-30	2604.25860
2026-04-30	2604.25866
2026-04-30	2604.25886
2026-04-30	2604.25895
2026-04-30	2604.25897
2026-04-30	2604.25905
2026-04-30	2604.25907
2026-04-30	2604.25914
2026-04-30	2604.25917
2026-05-01	2604.26288
2026-05-01	2604.26294
2026-05-01	2604.26313
2026-05-01	2604.26334
2026-05-01	2604.26341
2026-05-01	2604.26365
2026-05-01	2604.26366
2026-05-01	2604.26379
2026-05-01	2604.26382
2026-05-01	2604.26419
2026-05-01	2604.26427
2026-05-01	2604.26453
2026-05-01	2604.26460
2026-05-01	2604.26483
2026-05-01	2604.26503
2026-05-01	2604.26508
2026-05-01	2604.26577
2026-05-01	2604.26604
2026-05-01	2604.26614
2026-05-01	2604.26619
2026-05-01	2604.26622
2026-05-01	2604.26630
2026-05-01	2604.26649
2026-05-01	2604.26653
2026-05-01	2604.26656
2026-05-01	2604.26666
2026-05-01	2604.26694
2026-05-01	2604.26703
2026-05-01	2604.26707
2026-05-01	2604.26760
2026-05-01	2604.26768
2026-05-01	2604.26772
2026-05-01	2604.26788
2026-05-01	2604.26805
2026-05-01	2604.26809
2026-05-01	2604.26821
2026-05-01	2604.26836
2026-05-01	2604.26837
2026-05-01	2604.26841
2026-05-01	2604.26866
2026-05-01	2604.26868
2026-05-01	2604.26881
2026-05-01	2604.26883
2026-05-01	2604.26893
2026-05-01	2604.26898
2026-05-01	2604.26917
2026-05-01	2604.26919
2026-05-01	2604.26920
2026-05-01	2604.26922
2026-05-01	2604.26923
2026-05-01	2604.26931
2026-05-03	2604.27691
2026-05-03	2604.27695
2026-05-03	2604.27712
2026-05-03	2604.27720
2026-05-03	2604.27724
2026-05-03	2604.27790
2026-05-03	2604.27820
2026-05-03	2604.27846
2026-05-03	2604.27852
2026-05-03	2604.27855
2026-05-03	2604.27861
2026-05-03	2604.27862
2026-05-03	2604.27878
2026-05-03	2604.27899
2026-05-03	2604.27906
2026-05-03	2604.27915
2026-05-03	2604.27918
2026-05-03	2604.27942
2026-05-03	2604.27960
2026-05-03	2604.27969
2026-05-03	2604.27975
2026-05-03	2604.28011
2026-05-03	2604.28017
2026-05-03	2604.28028
2026-05-03	2604.28034
2026-05-03	2604.28036
2026-05-03	2604.28039
2026-05-03	2604.28049
2026-05-03	2604.28059
2026-05-03	2604.28073
2026-05-03	2604.28078
2026-05-03	2604.28118
2026-05-03	2604.28119
2026-05-03	2604.28123
2026-05-03	2604.28129
2026-05-03	2604.28138
2026-05-03	2604.28142
2026-05-03	2604.28144
2026-05-03	2604.28147
2026-05-03	2604.28158
2026-05-03	2604.28169
2026-05-03	2604.28175
2026-05-03	2604.28179
2026-05-03	2604.28180
2026-05-03	2604.28182
2026-05-03	2604.28185
2026-05-03	2604.28190
2026-05-03	2604.28192
2026-05-03	2604.28193
2026-05-03	2604.28196
2026-05-03	2604.28197
2026-05-04	2604.27673
2026-05-04	2604.27674
2026-05-04	2604.27715
2026-05-04	2604.27742
2026-05-04	2604.27744
2026-05-04	2604.27747
2026-05-04	2604.27766
2026-05-04	2604.27819
2026-05-04	2604.27844
2026-05-04	2604.27850
2026-05-04	2604.27914
2026-05-04	2604.27920
2026-05-04	2604.27929
2026-05-04	2604.27932
2026-05-04	2604.27934
2026-05-04	2604.27953
2026-05-04	2604.27955
2026-05-04	2604.27958
2026-05-04	2604.27962
2026-05-04	2604.27974
2026-05-04	2604.27977
2026-05-04	2604.27979
2026-05-04	2604.27983
2026-05-04	2604.27998
2026-05-04	2604.28014
2026-05-04	2604.28020
2026-05-04	2604.28021
2026-05-04	2604.28022
2026-05-04	2604.28024
2026-05-04	2604.28025
2026-05-04	2604.28031
2026-05-04	2604.28048
2026-05-04	2604.28055
2026-05-04	2604.28075
2026-05-04	2604.28098
2026-05-04	2604.28102
2026-05-04	2604.28115
2026-05-04	2604.28130
2026-05-04	2604.28139
2026-05-04	2604.28159
2026-05-06	2605.02369
2026-05-06	2605.02374
2026-05-06	2605.02392
2026-05-06	2605.02398
2026-05-06	2605.02417
2026-05-06	2605.02439
2026-05-06	2605.02488
2026-05-06	2605.02509
2026-05-06	2605.02520
2026-05-06	2605.02525
2026-05-06	2605.02568
2026-05-06	2605.02583
2026-05-06	2605.02586
2026-05-06	2605.02600
2026-05-06	2605.02620
2026-05-06	2605.02629
2026-05-06	2605.02647
